Candidato;Palavra;Quantidade;Percentual;Acumulado
Bolsonaro;ARREPIAR;1;0;0
Bolsonaro;TORNO;7;0;0
Bolsonaro;FUNDO;22;0;0
Bolsonaro;AMAZONICO;1;0;0
Bolsonaro;ONGS;13;0;0
Bolsonaro;REFUGIO;2;0;0
Bolsonaro;AMBIENTALISTAS;1;0;0
Bolsonaro;MATANCA;1;0;0
Bolsonaro;BALEIAS;1;0;0
Bolsonaro;PATROCINADA;2;0;0
Bolsonaro;NORUEGA;2;0;0
Bolsonaro;FOCO;19;0;0
Bolsonaro;ROBOS;6;0;0
Bolsonaro;ATIVISMO;7;0;0
Bolsonaro;PAGO;5;0;0
Bolsonaro;RIDICULO;2;0;0
Bolsonaro;CHEGARAO;5;0;0
Bolsonaro;DENEGRIR;6;0;0
Bolsonaro;EMIRADOS;10;0;0
Bolsonaro;ARABES;10;0;0
Bolsonaro;APAGOU;10;0;0
Bolsonaro;PRINT;10;0;0
Bolsonaro;JOGAR;7;0;0
Bolsonaro;ALTERNATIVAS;3;0;0
Bolsonaro;CONTER;5;0;0
Bolsonaro;USAR;6;0;0
Bolsonaro;ESTATAIS;17;0;0
Bolsonaro;TROCA;10;0;0
Bolsonaro;ELEICOES;69;0;0
Bolsonaro;CORTALOS;1;0;0
Bolsonaro;ESTARA;9;0;0
Bolsonaro;CORTANDO;4;0;0
Bolsonaro;PROPRIAS;7;0;0
Bolsonaro;PERNAS;1;0;0
Bolsonaro;GOVERNABILIDADE;16;0;0
Bolsonaro;ADVERSARIO;2;0;0
Bolsonaro;FALOU;19;0;0
Bolsonaro;COMBATER;26;0;0
Bolsonaro;ENCARCERAMENTO;1;0;0
Bolsonaro;SOLTAR;5;0;0
Bolsonaro;CRIMINOSOS;17;0;0
Bolsonaro;PREOCUPACAO;17;0;0
Bolsonaro;PRIORIDADE;13;0;0
Bolsonaro;FALO;7;0;0
Bolsonaro;PREFIRO;3;0;0
Bolsonaro;LOTADA;1;0;0
Bolsonaro;LOTADO;3;0;0
Bolsonaro;INOCENTES;16;0;0
Bolsonaro;FALTAR;1;0;0
Bolsonaro;COMPRANDO;6;0;0
Bolsonaro;FECHALO;1;0;0
Bolsonaro;JUNTO;41;0;0
Bolsonaro;MATERIAS;8;0;0
Bolsonaro;SILENCIALA;1;0;0
Bolsonaro;CANALHAS;39;0;0
Bolsonaro;TENTAM;20;0;0
Bolsonaro;COLAR;2;0;0
Bolsonaro;NAZISMO;9;0;0
Bolsonaro;ISRAEL;69;0;0
Bolsonaro;GANHANDO;5;0;0
Bolsonaro;IMPORTANCIA;31;0;0
Bolsonaro;EXISTIA;4;0;0
Bolsonaro;MODAL;5;0;0
Bolsonaro;REDES;30;0;0
Bolsonaro;SERIADO;1;0;0
Bolsonaro;ASSISTAM;3;0;0
Bolsonaro;AFIRMA;6;0;0
Bolsonaro;INIMIGO;8;0;0
Bolsonaro;FORCATAREFA;3;0;0
Bolsonaro;PREVIDENCIARIA;1;0;0
Bolsonaro;INTEGRADA;2;0;0
Bolsonaro;ESPECIAL;35;0;0
Bolsonaro;MPF;7;0;0
Bolsonaro;DESCOBRE;2;0;0
Bolsonaro;BENEFICIOS;18;0;0
Bolsonaro;INCAPACIDADE;1;0;0
Bolsonaro;QUADRILHA;10;0;0
Bolsonaro;CAUSOU;3;0;0
Bolsonaro;PREJUIZO;8;0;0
Bolsonaro;ATESTADOS;1;0;0
Bolsonaro;MEDICOS;45;0;0
Bolsonaro;FALSOS;5;0;0
Bolsonaro;CITACOES;2;0;0
Bolsonaro;REFERENCIAS;5;0;0
Bolsonaro;POSTS;1;0;0
Bolsonaro;TWITTER;29;0;0
Bolsonaro;INSTAGRAM;15;0;0
Bolsonaro;CITA;6;0;0
Bolsonaro;DEVANEIOS;1;0;0
Bolsonaro;AGRICULTURA;29;0;0
Bolsonaro;PRESTADAS;2;0;0
Bolsonaro;APLICACAO;13;0;0
Bolsonaro;PRATICA;19;0;0
Bolsonaro;REGISTRA;4;0;0
Bolsonaro;CADASTRO;11;0;0
Bolsonaro;EMPREGADOS;7;0;0
Bolsonaro;DESEMPREGADOS;10;0;0
Bolsonaro;CAGED;6;0;0
Bolsonaro;GEROU;7;0;0
Bolsonaro;ONLINE;7;0;0
Bolsonaro;JEAN;11;0;0
Bolsonaro;WYLLYS;8;0;0
Bolsonaro;ANALISA;3;0;0
Bolsonaro;FALSAS;11;0;0
Bolsonaro;MAIORIDADE;17;0;0
Bolsonaro;PENAL;20;0;0
Bolsonaro;ESTUPRADORES;7;0;0
Bolsonaro;ENCERRAMOS;1;0;0
Bolsonaro;BUENOS;5;0;0
Bolsonaro;AIRES;4;0;0
Bolsonaro;AVANCOS;13;0;0
Bolsonaro;CONCRETOS;2;0;0
Bolsonaro;LACOS;14;0;0
Bolsonaro;SAEM;2;0;0
Bolsonaro;FORTALECIDOS;1;0;0
Bolsonaro;PAISES;75;0;0
Bolsonaro;DISPOSTOS;6;0;0
Bolsonaro;COOPERAR;3;0;0
Bolsonaro;PROL;29;0;0
Bolsonaro;CONTINENTE;5;0;0
Bolsonaro;PROXIMA;16;0;0
Bolsonaro;HERMANOS;2;0;0
Bolsonaro;ACUSAR;3;0;0
Bolsonaro;RESPONSAVEL;13;0;0
Bolsonaro;RUIM;5;0;0
Bolsonaro;VALERIA;1;0;0
Bolsonaro;MONTEIRO;1;0;0
Bolsonaro;DIVULGANDOA;1;0;0
Bolsonaro;SORTE;12;0;0
Bolsonaro;PRECANDIDATA;2;0;0
Bolsonaro;PEDIR;3;0;0
Bolsonaro;PARAREM;1;0;0
Bolsonaro;DEMAIS;20;0;0
Bolsonaro;QUEREMOS;38;0;0
Bolsonaro;NEGOCIO;2;0;0
Bolsonaro;PAREM;4;0;0
Bolsonaro;DIFAMACOES;2;0;0
Bolsonaro;MENTIRAS;38;0;0
Bolsonaro;APONTADAS;1;0;0
Bolsonaro;HONROSA;2;0;0
Bolsonaro;HELIO;2;0;0
Bolsonaro;NEGAO;2;0;0
Bolsonaro;IRMAO;1;0;0
Bolsonaro;IMPOSSIVEL;3;0;0
Bolsonaro;EMOCIONAR;3;0;0
Bolsonaro;ANULE;1;0;0
Bolsonaro;PIOR;17;0;0
Bolsonaro;MARCA;13;0;0
Bolsonaro;EXATOS;1;0;0
Bolsonaro;SOLDADO;13;0;0
Bolsonaro;MARIO;3;0;0
Bolsonaro;KOZEL;1;0;0
Bolsonaro;ASSASSINADO;4;0;0
Bolsonaro;ATENTADO;14;0;0
Bolsonaro;CARROBOMBA;1;0;0
Bolsonaro;ORGANIZADO;23;0;0
Bolsonaro;GRUPO;29;0;0
Bolsonaro;COMUNISTA;14;0;0
Bolsonaro;TERRORISTA;24;0;0
Bolsonaro;VANGUARDA;1;0;0
Bolsonaro;POPULAR;9;0;0
Bolsonaro;REVOLUCIONARIA;1;0;0
Bolsonaro;JUIZ;18;0;0
Bolsonaro;PELADA;1;0;0
Bolsonaro;CERTAMENTE;9;0;0
Bolsonaro;INDICADO;5;0;0
Bolsonaro;OMITEM;8;0;0
Bolsonaro;VALEU;28;0;0
Bolsonaro;SOLTO;5;0;0
Bolsonaro;SEGUINTE;4;0;0
Bolsonaro;EXCRESCENCIA;1;0;0
Bolsonaro;AUDIENCIA;20;0;0
Bolsonaro;CUSTODIA;11;0;0
Bolsonaro;ORIENTACAO;2;0;0
Bolsonaro;SEXUAL;10;0;0
Bolsonaro;CRIANCINHAS;3;0;0
Bolsonaro;EDUCACAO;117;0;0
Bolsonaro;MICHEL;2;0;0
Bolsonaro;FANTASTICO;10;0;0
Bolsonaro;GRUPOS;13;0;0
Bolsonaro;ESPONTANEOS;2;0;0
Bolsonaro;COLOMBIA;9;0;0
Bolsonaro;BATURITECE;1;0;0
Bolsonaro;MACEIOAL;2;0;0
Bolsonaro;CRUZ;11;0;0
Bolsonaro;ALTARS;1;0;0
Bolsonaro;JANEIRORJ;5;0;0
Bolsonaro;GABRIEL;5;0;0
Bolsonaro;CACHEIRAAM;1;0;0
Bolsonaro;VARZEA;1;0;0
Bolsonaro;ALEGRECE;1;0;0
Bolsonaro;RECIFEPE;4;0;0
Bolsonaro;RODOLFO;1;0;0
Bolsonaro;FERNANDESRN;1;0;0
Bolsonaro;MANAUSAM;6;0;0
Bolsonaro;ESPIRITO;14;0;0
Bolsonaro;SANTO;17;0;0
Bolsonaro;FORTALEZACE;2;0;0
Bolsonaro;BEZERROSPE;1;0;0
Bolsonaro;IGUATUCE;1;0;0
Bolsonaro;DUPLA;2;0;0
Bolsonaro;PEPE;1;0;0
Bolsonaro;NENEM;1;0;0
Bolsonaro;FALAM;13;0;0
Bolsonaro;BELOS;3;0;0
Bolsonaro;DESENHOS;3;0;0
Bolsonaro;TALENTO;4;0;0
Bolsonaro;INSINUACAO;1;0;0
Bolsonaro;RECEBO;6;0;0
Bolsonaro;FINANCEIROS;3;0;0
Bolsonaro;BELICAS;1;0;0
Bolsonaro;SEBASTIAO;2;0;0
Bolsonaro;HEROIS;6;0;0
Bolsonaro;LUTARAM;2;0;0
Bolsonaro;MARCHANDO;1;0;0
Bolsonaro;CERIMONIA;17;0;0
Bolsonaro;COMEMORATIVA;2;0;0
Bolsonaro;NASCIMENTO;4;0;0
Bolsonaro;MARECHAL;2;0;0
Bolsonaro;EMILIO;1;0;0
Bolsonaro;LUIZ;10;0;0
Bolsonaro;MALLET;1;0;0
Bolsonaro;PATRONO;2;0;0
Bolsonaro;SANTA;26;0;0
Bolsonaro;ESTOU;31;0;0
Bolsonaro;MANAUS;9;0;0
Bolsonaro;AGENDA;38;0;0
Bolsonaro;SUFRAMA;1;0;0
Bolsonaro;POLICIA;53;0;0
Bolsonaro;AMAZONAS;9;0;0
Bolsonaro;DESONESTIDADE;6;0;0
Bolsonaro;BEIRA;5;0;0
Bolsonaro;ABSURDO;10;0;0
Bolsonaro;DIGO;7;0;0
Bolsonaro;TRADUZEM;1;0;0
Bolsonaro;CONCENTRACAO;1;0;0
Bolsonaro;DISPOSTO;2;0;0
Bolsonaro;SEGUIR;9;0;0
Bolsonaro;LEIS;33;0;0
Bolsonaro;PAGA;9;0;0
Bolsonaro;PATO;1;0;0
Bolsonaro;DISSO;20;0;0
Bolsonaro;FALANDO;12;0;0
Bolsonaro;AQUECIMENTO;1;0;0
Bolsonaro;GLOBAL;7;0;0
Bolsonaro;FELICIO;1;0;0
Bolsonaro;CONFERIR;6;0;0
Bolsonaro;DIVERTIDO;1;0;0
Bolsonaro;MEGA;1;0;0
Bolsonaro;SENHA;1;0;0
Bolsonaro;REDETV;9;0;0
Bolsonaro;LIGACAO;12;0;0
Bolsonaro;EXPREFEITO;1;0;0
Bolsonaro;YORK;3;0;0
Bolsonaro;CONHECIDO;8;0;0
Bolsonaro;SUCESSO;30;0;0
Bolsonaro;TOLERANCIA;5;0;0
Bolsonaro;ZERO;5;0;0
Bolsonaro;REDUZIU;3;0;0
Bolsonaro;DRASTICAMENTE;1;0;0
Bolsonaro;INDICES;7;0;0
Bolsonaro;CRIMINALIDADE;15;0;0
Bolsonaro;CONVERSAMOS;9;0;0
Bolsonaro;DETERMINACAO;10;0;0
Bolsonaro;RESTAURAR;2;0;0
Bolsonaro;DELEGACIA;4;0;0
Bolsonaro;MODELO;20;0;0
Bolsonaro;INVESTIGACAO;8;0;0
Bolsonaro;FINANCEIRA;7;0;0
Bolsonaro;UNIDADE;8;0;0
Bolsonaro;INOVA;3;0;0
Bolsonaro;INSTITUCIONALIZA;2;0;0
Bolsonaro;APERFEICOA;3;0;0
Bolsonaro;INVESTIGACOES;5;0;0
Bolsonaro;BUROCRACIA;13;0;0
Bolsonaro;INTEGRACAO;17;0;0
Bolsonaro;EFETIVIDADE;4;0;0
Bolsonaro;TECNOLOGICOS;2;0;0
Bolsonaro;CENTRAO;2;0;0
Bolsonaro;PASSA;24;0;0
Bolsonaro;DESESPERO;15;0;0
Bolsonaro;SEREM;16;0;0
Bolsonaro;APEADOS;1;0;0
Bolsonaro;SOMATORIO;3;0;0
Bolsonaro;CONHECIMENTO;20;0;0
Bolsonaro;ATENTE;1;0;0
Bolsonaro;CONHECI;5;0;0
Bolsonaro;CASA;48;0;0
Bolsonaro;YASMIM;3;0;0
Bolsonaro;ESTRUTURAL;1;0;0
Bolsonaro;POBRE;8;0;0
Bolsonaro;RETRIBUI;1;0;0
Bolsonaro;AGRADAVEL;3;0;0
Bolsonaro;PALACIO;8;0;0
Bolsonaro;PLANALTO;9;0;0
Bolsonaro;DOCE;1;0;0
Bolsonaro;EDUCADA;1;0;0
Bolsonaro;MENINA;5;0;0
Bolsonaro;POSSAMOS;12;0;0
Bolsonaro;CONSTRUIR;6;0;0
Bolsonaro;CRIANCAS;47;0;0
Bolsonaro;ATENDEU;1;0;0
Bolsonaro;ANSEIO;4;0;0
Bolsonaro;MICROCEFALIA;1;0;0
Bolsonaro;DECORRENTE;6;0;0
Bolsonaro;VIRUS;2;0;0
Bolsonaro;ZIKA;3;0;0
Bolsonaro;PROVISORIA;10;0;0
Bolsonaro;NECESSITADOS;7;0;0
Bolsonaro;FINANCEIRAMENTE;1;0;0
Bolsonaro;RECEBAM;2;0;0
Bolsonaro;PENSAO;5;0;0
Bolsonaro;VITALICIA;2;0;0
Bolsonaro;POSSIBILITANDO;5;0;0
Bolsonaro;SEIOS;1;0;0
Bolsonaro;FAMILIARES;20;0;0
Bolsonaro;MINEIRAO;1;0;0
Bolsonaro;PSDB;34;0;0
Bolsonaro;MERECE;20;0;0
Bolsonaro;ACUSAM;8;0;0
Bolsonaro;POSICIONAREM;4;0;0
Bolsonaro;CONTROLE;32;0;0
Bolsonaro;AGINDO;4;0;0
Bolsonaro;CONTRARIAMENTE;1;0;0
Bolsonaro;EXPRESSAO;16;0;0
Bolsonaro;ACORDO;51;0;0
Bolsonaro;PUBLICA;88;0;0
Bolsonaro;VEICULO;1;0;0
Bolsonaro;REPLICAM;1;0;0
Bolsonaro;INTUITO;12;0;0
Bolsonaro;PASSAR;16;0;0
Bolsonaro;IMPERA;4;0;0
Bolsonaro;PTISTA;1;0;0
Bolsonaro;PERDEU;10;0;0
Bolsonaro;SACO;3;0;0
Bolsonaro;PLENARIO;8;0;0
Bolsonaro;ECONOMISTA;7;0;0
Bolsonaro;ADERIU;1;0;0
Bolsonaro;CONSERVADORES;4;0;0
Bolsonaro;COSTUMES;1;0;0
Bolsonaro;LIBERAIS;3;0;0
Bolsonaro;CASAMENTO;5;0;0
Bolsonaro;PERFEITO;2;0;0
Bolsonaro;PIORES;5;0;0
Bolsonaro;BANDIDOS;26;0;0
Bolsonaro;ADMITEM;2;0;0
Bolsonaro;COMUNISTAS;13;0;0
Bolsonaro;DEFENDEM;6;0;0
Bolsonaro;ALEGANDO;6;0;0
Bolsonaro;DOENCA;1;0;0
Bolsonaro;BASTASSE;2;0;0
Bolsonaro;DESENTENDIDO;2;0;0
Bolsonaro;CAMINHADA;7;0;0
Bolsonaro;COPACABANA;17;0;0
Bolsonaro;ASSESSORIA;5;0;0
Bolsonaro;IGNOROU;2;0;0
Bolsonaro;DESMANTELAMENTO;1;0;0
Bolsonaro;EXPLICADO;1;0;0
Bolsonaro;DESRESPEITO;6;0;0
Bolsonaro;POBRES;15;0;0
Bolsonaro;MERENDA;3;0;0
Bolsonaro;ENQUETEACHO;1;0;0
Bolsonaro;GANHEI;3;0;0
Bolsonaro;DEBATE;28;0;0
Bolsonaro;PARAISO;6;0;0
Bolsonaro;FONTE;33;0;0
Bolsonaro;DITADURAS;12;0;0
Bolsonaro;DESUMANAS;1;0;0
Bolsonaro;DEVERA;5;0;0
Bolsonaro;INSTITUI;2;0;0
Bolsonaro;CENSURA;13;0;0
Bolsonaro;DEFENDE;15;0;0
Bolsonaro;RAQUEL;2;0;0
Bolsonaro;SHERERAZADE;1;0;0
Bolsonaro;ACUSACOES;3;0;0
Bolsonaro;FEITAS;3;0;0
Bolsonaro;PRACA;6;0;0
Bolsonaro;GENERAL;49;0;0
Bolsonaro;TIBURCIO;1;0;0
Bolsonaro;PRAIA;5;0;0
Bolsonaro;VERMELHA;5;0;0
Bolsonaro;MOVIMENTOU;3;0;0
Bolsonaro;JULHO;15;0;0
Bolsonaro;DESENVOLVENDO;6;0;0
Bolsonaro;NOCAO;2;0;0
Bolsonaro;AMBIENTAL;17;0;0
Bolsonaro;DELATOR;1;0;0
Bolsonaro;SAI;5;0;0
Bolsonaro;APTO;2;0;0
Bolsonaro;ESTERIOTIPADO;1;0;0
Bolsonaro;JUNTA;1;0;0
Bolsonaro;MEDICA;6;0;0
Bolsonaro;HOSPITAL;23;0;0
Bolsonaro;ALBERT;4;0;0
Bolsonaro;EINSTEIN;4;0;0
Bolsonaro;PROIBE;5;0;0
Bolsonaro;PARTICIPAR;10;0;0
Bolsonaro;POUSAREMOS;9;0;0
Bolsonaro;AEROPORTO;40;0;0
Bolsonaro;RENASCER;3;0;0
Bolsonaro;ESPERANCA;21;0;0
Bolsonaro;PERMISSAO;4;0;0
Bolsonaro;INSPIRADOS;2;0;0
Bolsonaro;SENTIMENTO;13;0;0
Bolsonaro;BUSCAREMOS;6;0;0
Bolsonaro;SIGO;3;0;0
Bolsonaro;CONFIANTE;2;0;0
Bolsonaro;RARAS;3;0;0
Bolsonaro;EXCECOES;1;0;0
Bolsonaro;INACREDITAVEL;10;0;0
Bolsonaro;ALINHADO;2;0;0
Bolsonaro;COMECARAM;3;0;0
Bolsonaro;DETURPAR;1;0;0
Bolsonaro;CONHECEREIS;9;0;0
Bolsonaro;LIBERTARA;9;0;0
Bolsonaro;AMERICANAS;1;0;0
Bolsonaro;INCOMODA;5;0;0
Bolsonaro;BANCO;20;0;0
Bolsonaro;CENTRAL;9;0;0
Bolsonaro;TAXA;24;0;0
Bolsonaro;JUROS;17;0;0
Bolsonaro;SUFICIENTEMENTE;1;0;0
Bolsonaro;BAIXA;9;0;0
Bolsonaro;CONTINUAR;18;0;0
Bolsonaro;IMPULSIONANDO;1;0;0
Bolsonaro;PERCENTUAIS;3;0;0
Bolsonaro;ECONOMIZAREMOS;1;0;0
Bolsonaro;TITULO;7;0;0
Bolsonaro;APROXIMADAMENTE;8;0;0
Bolsonaro;PETROLINA;2;0;0
Bolsonaro;PC27;1;0;0
Bolsonaro;CONJUNTA;1;0;0
Bolsonaro;TIROU;5;0;0
Bolsonaro;CIRCULACAO;7;0;0
Bolsonaro;INCLUINDO;9;0;0
Bolsonaro;MENORES;11;0;0
Bolsonaro;LEVANDO;5;0;0
Bolsonaro;ALIVIO;3;0;0
Bolsonaro;MINIMO;10;0;0
Bolsonaro;VERGONHA;9;0;0
Bolsonaro;SBT;16;0;0
Bolsonaro;LEIA;6;0;0
Bolsonaro;RECONSTITUICAO;2;0;0
Bolsonaro;RODOVOVIAS;1;0;0
Bolsonaro;TRAFEGABILIDADE;7;0;0
Bolsonaro;MOTORISTAS;3;0;0
Bolsonaro;RITMO;5;0;0
Bolsonaro;ACELERADO;4;0;0
Bolsonaro;SEAE;1;0;0
Bolsonaro;SATELITE;3;0;0
Bolsonaro;COPERNICUS;1;0;0
Bolsonaro;DEMONSTRAM;2;0;0
Bolsonaro;QUEIMADAS;3;0;0
Bolsonaro;DECRESCIMO;1;0;0
Bolsonaro;AGOSTO;24;0;0
Bolsonaro;LEVANDOSE;5;0;0
Bolsonaro;PROVA;9;0;0
Bolsonaro;INTERIOR;11;0;0
Bolsonaro;ALBERTO;8;0;0
Bolsonaro;MENDES;3;0;0
Bolsonaro;JUNIOR;5;0;0
Bolsonaro;ABORDANDO;2;0;0
Bolsonaro;ASSUNTOS;41;0;0
Bolsonaro;GRAVACAO;4;0;0
Bolsonaro;DISPONIVEL;9;0;0
Bolsonaro;BEIRUTE;1;0;0
Bolsonaro;MARIA;29;0;0
Bolsonaro;SEDEX;1;0;0
Bolsonaro;DISPENSAM;2;0;0
Bolsonaro;BOQUINHA;3;0;0
Bolsonaro;CAPITALISTASREFLITAM;1;0;0
Bolsonaro;DECLARA;1;0;0
Bolsonaro;LEGENDA;3;0;0
Bolsonaro;PERFIS;10;0;0
Bolsonaro;PACATUBA;2;0;0
Bolsonaro;MARACANAU;2;0;0
Bolsonaro;ENFIOU;1;0;0
Bolsonaro;DESINFORMACAO;20;0;0
Bolsonaro;IMBECILIDADE;2;0;0
Bolsonaro;LANCA;9;0;0
Bolsonaro;ALIA;2;0;0
Bolsonaro;FUNDAMENTAL;18;0;0
Bolsonaro;PREMIACAO;2;0;0
Bolsonaro;CURRICULOS;1;0;0
Bolsonaro;APROPRIADOS;1;0;0
Bolsonaro;MEC;19;0;0
Bolsonaro;ANUNCIOU;13;0;0
Bolsonaro;CRIACAO;16;0;0
Bolsonaro;INTEGRAL;7;0;0
Bolsonaro;PP;10;0;0
Bolsonaro;SIGLA;1;0;0
Bolsonaro;PARTIDARIA;5;0;0
Bolsonaro;OCUPO;1;0;0
Bolsonaro;POLITICO;21;0;0
Bolsonaro;CUMPRIMENTO;11;0;0
Bolsonaro;MINISTROS;36;0;0
Bolsonaro;ESTIVERAM;8;0;0
Bolsonaro;FRENTE;45;0;0
Bolsonaro;NEGOCIACOES;5;0;0
Bolsonaro;PERDER;8;0;0
Bolsonaro;PENSE;1;0;0
Bolsonaro;MATAR;4;0;0
Bolsonaro;ESTUPRAR;2;0;0
Bolsonaro;PAGAR;12;0;0
Bolsonaro;ERROS;6;0;0
Bolsonaro;COLONIA;4;0;0
Bolsonaro;FERIAS;5;0;0
Bolsonaro;ENCONTROU;2;0;0
Bolsonaro;INDICIOS;6;0;0
Bolsonaro;RECEBIMENTO;3;0;0
Bolsonaro;SEGURODEFESO;5;0;0
Bolsonaro;CHEGAR;17;0;0
Bolsonaro;CADASTROS;1;0;0
Bolsonaro;ESTARIAM;5;0;0
Bolsonaro;IRREGULAR;1;0;0
Bolsonaro;GARANTIREMOS;1;0;0
Bolsonaro;DESTINO;16;0;0
Bolsonaro;MANSAO;1;0;0
Bolsonaro;ANGRA;8;0;0
Bolsonaro;INSISTE;3;0;0
Bolsonaro;TESE;3;0;0
Bolsonaro;DOUTRINACAO;28;0;0
Bolsonaro;HAMAMATSU;2;0;0
Bolsonaro;RECEBIDO;11;0;0
Bolsonaro;IDOLO;5;0;0
Bolsonaro;OIZUMI;2;0;0
Bolsonaro;TORTURALOS;1;0;0
Bolsonaro;CONVOCA;2;0;0
Bolsonaro;DIVERSAS;13;0;0
Bolsonaro;AREAS;38;0;0
Bolsonaro;EXPLICACOES;1;0;0
Bolsonaro;PASTAS;4;0;0
Bolsonaro;LIBEROU;11;0;0
Bolsonaro;FORNECIMENTO;4;0;0
Bolsonaro;POTAVEL;1;0;0
Bolsonaro;MG;20;0;0
Bolsonaro;MUNICIPIO;10;0;0
Bolsonaro;MINEIRO;1;0;0
Bolsonaro;OLIVEIRA;6;0;0
Bolsonaro;PONTE;7;0;0
Bolsonaro;DANIFICADA;1;0;0
Bolsonaro;SIDO;11;0;0
Bolsonaro;ATINGIDA;1;0;0
Bolsonaro;CHUVAS;4;0;0
Bolsonaro;INTENSAS;2;0;0
Bolsonaro;ANIME;2;0;0
Bolsonaro;NOTA;15;0;0
Bolsonaro;GOLPE;12;0;0
Bolsonaro;EXPLICATIVA;1;0;0
Bolsonaro;ATITUDE;4;0;0
Bolsonaro;CLIQUE;7;0;0
Bolsonaro;CHINA;34;0;0
Bolsonaro;ASSUME;4;0;0
Bolsonaro;SEMENTES;1;0;0
Bolsonaro;PERDENDO;3;0;0
Bolsonaro;PRODUCAO;43;0;0
Bolsonaro;PRIMARIA;3;0;0
Bolsonaro;PROPRIA;18;0;0
Bolsonaro;ALIMENTAR;5;0;0
Bolsonaro;ESTABELECER;4;0;0
Bolsonaro;LIMITES;8;0;0
Bolsonaro;LEGAIS;5;0;0
Bolsonaro;URGENTES;2;0;0
Bolsonaro;PROPOSITALMENTE;16;0;0
Bolsonaro;UTILIZADOS;9;0;0
Bolsonaro;EXPLORAR;7;0;0
Bolsonaro;INTEGRALMENTE;3;0;0
Bolsonaro;SALARIOS;7;0;0
Bolsonaro;PROFISSIONAIS;22;0;0
Bolsonaro;DEMONSTRA;7;0;0
Bolsonaro;DESCONSIDERAR;1;0;0
Bolsonaro;IMPACTOS;1;0;0
Bolsonaro;NEGATIVOS;1;0;0
Bolsonaro;SAUDE;74;0;0
Bolsonaro;INTEGRIDADE;4;0;0
Bolsonaro;CUBANOS;20;0;0
Bolsonaro;SEMINARIO;1;0;0
Bolsonaro;VOZ;7;0;0
Bolsonaro;PRODUZ;7;0;0
Bolsonaro;EMENDAS;9;0;0
Bolsonaro;LIBERADAS;4;0;0
Bolsonaro;ANTIDEMOCRATICO;1;0;0
Bolsonaro;LIVRES;7;0;0
Bolsonaro;SUSTENTAR;4;0;0
Bolsonaro;TORNAM;3;0;0
Bolsonaro;RESISTENCIA;6;0;0
Bolsonaro;FACES;1;0;0
Bolsonaro;PRATICAMENTE;7;0;0
Bolsonaro;INVIABILIZADO;1;0;0
Bolsonaro;BOLA;4;0;0
Bolsonaro;CRISTAL;3;0;0
Bolsonaro;PREVIA;6;0;0
Bolsonaro;CAOS;21;0;0
Bolsonaro;ECONOMICO;25;0;0
Bolsonaro;OBSESSAO;5;0;0
Bolsonaro;PATOLOGICO;1;0;0
Bolsonaro;PARTIRMOS;1;0;0
Bolsonaro;TAIWAN;4;0;0
Bolsonaro;CLUBE;3;0;0
Bolsonaro;GESTO;3;0;0
Bolsonaro;POLEMICO;2;0;0
Bolsonaro;CONTEMPORANEA;1;0;0
Bolsonaro;ATRAIREMOS;1;0;0
Bolsonaro;INICIAIS;6;0;0
Bolsonaro;FERROVIA;16;0;0
Bolsonaro;TERMINAIS;12;0;0
Bolsonaro;PORTUARIOS;5;0;0
Bolsonaro;INVESTIDOR;17;0;0
Bolsonaro;FAVORAVEIS;4;0;0
Bolsonaro;RESGATAREMOS;3;0;0
Bolsonaro;INICIAL;9;0;0
Bolsonaro;INDULTO;3;0;0
Bolsonaro;TAIS;5;0;0
Bolsonaro;ATITUDES;8;0;0
Bolsonaro;CONCEDIDAS;3;0;0
Bolsonaro;CANETADA;1;0;0
Bolsonaro;NOVAMENTE;18;0;0
Bolsonaro;EXTINGUINDO;1;0;0
Bolsonaro;ATERRORIZAREM;1;0;0
Bolsonaro;MUDAR;75;0;0
Bolsonaro;INDUSTRIA;28;0;0
Bolsonaro;MULTAS;15;0;0
Bolsonaro;TRANSITO;7;0;0
Bolsonaro;ESPONTANEA;9;0;0
Bolsonaro;FAMILIAR;14;0;0
Bolsonaro;HANGOUT;7;0;0
Bolsonaro;PAGINAS;6;0;0
Bolsonaro;CENSURADAS;1;0;0
Bolsonaro;ORIENTACOES;1;0;0
Bolsonaro;SEXUALIDADE;10;0;0
Bolsonaro;GOSTARIA;15;0;0
Bolsonaro;VILLA;8;0;0
Bolsonaro;PSIQUIATRA;1;0;0
Bolsonaro;BENEFICIA;4;0;0
Bolsonaro;BENEFICIADO;3;0;0
Bolsonaro;DIFERENTEMENTE;4;0;0
Bolsonaro;ENVOLVIDO;3;0;0
Bolsonaro;MARACUTAIAS;1;0;0
Bolsonaro;INTERPOL;1;0;0
Bolsonaro;PERMITIR;5;0;0
Bolsonaro;PORTEM;1;0;0
Bolsonaro;FOGO;30;0;0
Bolsonaro;MANEIRA;18;0;0
Bolsonaro;PREVENIR;2;0;0
Bolsonaro;ESTRADAS;8;0;0
Bolsonaro;FERRO;2;0;0
Bolsonaro;RESSURGINDO;2;0;0
Bolsonaro;CARGAS;6;0;0
Bolsonaro;OPERANDO;1;0;0
Bolsonaro;LINHA;27;0;0
Bolsonaro;INSCREVASE;11;0;0
Bolsonaro;RECEBA;7;0;0
Bolsonaro;VIDEOS;14;0;0
Bolsonaro;GRATUITAMENTE;10;0;0
